repo,java_file,mxcoco
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_use_certificate$MH_265.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/ResourceExtension_after_9.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_alpn_select_cb$MH_209.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardAppExtension_before_24.java,1
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CB_HANDSHAKE_DONE_42.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardAppExtension_client_35.java,1
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PKCS12_parse$MH_357.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DAOTestExtension_DAOTestExtension_1.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_cipher_list$MH_215.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DAOTestExtension_newBuilder_0.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_add_client_CA$MH_305.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardExtensionsSupport_findAnnotatedFields_0.java,2
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OpenSSL_version_num$MH_77.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardAppExtension_DropwizardAppExtension_0.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SET_TMP_DH_47.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardAppExtension_addListener_20.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_free$MH_219.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/ResourceExtension_builder_0.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PKCS12_free$MH_355.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardClientExtension_before_4.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_resp_get0$MH_387.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardAppExtension_newApplication_30.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_session_id_context$MH_271.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardExtensionsSupport_afterEach_4.java,5
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_i2d_X509$MH_183.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardClientExtension_getEnvironment_3.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_set_error$MH_169.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardClientExtension_getObjectMapper_2.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PEM_read_bio_ECPKParameters$MH_193.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardExtensionsSupport_getEnclosingInstance_9.java,4
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_get_cert_store$MH_225.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardClientExtension_baseUri_1.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_peer_cert_chain$MH_257.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardAppExtension_getPort_28.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_new_file$MH_87.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardExtensionsSupport_beforeEach_7.java,2
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_ERROR_NONE_46.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardAppExtension_DropwizardAppExtension_19.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ENGINE_load_private_key$MH_375.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardAppExtension_getObjectMapper_33.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ENGINE_ctrl_cmd_string$MH_371.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardClientExtension_after_5.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_cipher_list$MH_239.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DAOTestExtension_afterAll_5.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_version$MH_283.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardExtensionsSupport_beforeAll_5.java,3
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_CTX_set_flags$MH_335.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DAOTestExtension_beforeAll_4.java,1
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_resp_find$MH_389.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardAppExtension_after_25.java,3
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_VERIFY_NONE_43.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardExtensionsSupport_afterEach_3.java,2
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_L_ADD_DIR_8.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DAOTestExtension_inTransaction_7.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_NO_SSLv3_420.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/ResourceExtension_before_8.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_info_callback$MH_321.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DAOTestExtension_getSessionFactory_6.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_pending$MH_235.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardAppExtension_afterAll_23.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_L_FILE_LOAD_7.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/ResourceExtension_getObjectMapper_3.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_compat_h_FIPS_mode_1.java,1
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DAOTestExtension_before_2.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_verify$MH_243.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardAppExtension_getApplication_31.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_shutdown$MH_297.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardAppExtension_getAdminPort_29.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_CHAIN_CERT_66.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/ResourceExtension_getClientConfigurator_4.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_REQUEST_new$MH_401.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_single_get0_status$MH_391.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardClientExtension_DropwizardClientExtension_0.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardExtensionsSupport_beforeEach_8.java,5
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_get_timeout$MH_223.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_V_ERR_SELF_SIGNED_CERT_IN_CHAIN_12.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardAppExtension_getLocalPort_27.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_get_options$MH_199.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardExtensionsSupport_afterAll_2.java,3
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_use_PrivateKey$MH_263.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardAppExtension_getTestSupport_34.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_NO_TLSv1_3_424.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardAppExtension_manage_21.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_accept_state$MH_309.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/ResourceExtension_ResourceExtension_1.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OSSL_PROVIDER_get0_name$MH_407.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DAOTestExtension_after_3.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CIPHER_get_name$MH_229.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/DropwizardExtensionsSupport_afterAll_1.java,3
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_ex_data_X509_STORE_CTX_idx$MH_325.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/junit5/ResourceExtension_getValidator_2.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getAcceptedIssuers_27.java,1
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/DropwizardTestSupport_manage_23.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLImplementation_getSSLSupport_0.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/ConfigOverride_config_1.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getNotAfter_8.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/ConfigOverrideValue_ConfigOverrideValue_0.java,1
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/DropwizardTestSupport_resetConfigOverrides_28.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getSignature_10.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/DropwizardTestSupport_getConfiguration_30.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_logLastError_21.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/ConfigOverride_randomPorts_4.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getNotBefore_7.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/DropwizardTestSupport_after_25.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_cbHits_9.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/DropwizardTestSupport_getApplication_35.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_timeouts_11.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getSupportedSSLParameters_25.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/ConfigOverrideRandomPorts_removeFromSystemProperties_2.java,4
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getCipherAuthenticationMethod_14.java,5
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/DropwizardTestSupport_getLocalPort_31.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/DropwizardTestSupport_stopIfRequired_26.java,12
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getSubjectDN_6.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/ConfigOverride_config_0.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getEnabledProtocol_3.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/DropwizardTestSupport_applyConfigOverrides_27.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getTBSCertificate_9.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/DropwizardTestSupport_getPort_33.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_createSSLEngine_23.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/DropwizardTestSupport_getEnvironment_36.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_misses_10.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/common/DropwizardClient_before_4.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_stats_6.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/common/Resource_after_9.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getCertificateChain_26.java,7
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/common/Resource_before_8.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_getIds_2.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/common/DropwizardClient_after_5.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_getSessionTimeout_8.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/common/Resource_target_5.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getSigAlgName_11.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/common/Resource_getClientConfigurator_4.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_chooseTrustManager_19.java,3
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/common/DropwizardTestResourceConfig_DropwizardTestResourceConfig_0.java,4
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_hits_8.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/common/DropwizardClient_getObjectMapper_2.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getBasicConstraints_17.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/common/Resource_builder_0.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getSigAlgParams_13.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/common/Resource_getJerseyTest_7.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/common/DropwizardClient_DropwizardClient_0.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLStatus_setLibraryInitialized_4.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_number_1.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/common/Resource_getValidator_2.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_destroy_5.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/common/DropwizardClient_baseUri_1.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getNonCriticalExtensionOIDs_25.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/common/Resource_Resource_1.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getCertificateIndex_17.java,5
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/common/ResourceTestJerseyConfiguration_getId_1.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_acceptGood_6.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/common/Resource_client_6.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLStatus_isInstanceCreated_3.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/common/DropwizardClient_getEnvironment_3.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getSubjectUniqueID_15.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/common/Resource_getObjectMapper_3.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getCiphers_1.java,2
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/POJOConfigurationFactory_build_1.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLImplementation_getSSLSupport_1.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/ResourceHelpers_ResourceHelpers_0.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_checkValidity_1.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/DropwizardTestSupport_getAdminPort_32.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_unwrap_27.java,3
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/POJOConfigurationFactory_build_4.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_certificates_20.java,1
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/POJOConfigurationFactory_build_3.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getExtensionValue_26.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/ConfigOverrideValue_addToSystemProperties_1.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_getSessionCacheSize_10.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/DropwizardTestSupport_getObjectMapper_37.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getState_0.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/ConfigOverrideRandomPorts_addToSystemProperties_1.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getSerialNumber_4.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/DropwizardTestSupport_startIfRequired_29.java,11
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getServerSessionContext_22.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/ConfigOverride_config_2.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_openSSLCallbackTmpDH_10.java,10
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/ConfigOverride_randomPorts_5.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_hasUnsupportedCriticalExtension_23.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/ResourceHelpers_resourceFilePath_1.java,2
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLStatus_isLibraryInitialized_0.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/DropwizardTestSupport_addListener_22.java,0
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_applyConf_7.java,19
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/DropwizardTestSupport_newApplication_34.java,1
apache/tomcat,/modules/openssl-java17/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_OpenSSLSessionContext_0.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/DropwizardTestSupport_before_24.java,1
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/POJOConfigurationFactory_POJOConfigurationFactory_0.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/ConfigOverride_config_3.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/POJOConfigurationFactory_build_2.java,0
dropwizard/dropwizard,/dropwizard-testing/src/main/java/io/dropwizard/testing/ConfigOverrideValue_removeFromSystemProperties_2.java,2
dropwizard/dropwizard,/dropwizard-health/src/main/java/io/dropwizard/health/HealthCheckScheduler_scheduleInitial_1.java,2
dropwizard/dropwizard,/dropwizard-health/src/main/java/io/dropwizard/health/DefaultHealthFactory_setInitialOverallState_5.java,0
dropwizard/dropwizard,/dropwizard-health/src/main/java/io/dropwizard/health/HealthCheckConfigValidator_HealthCheckConfigValidator_0.java,0
dropwizard/dropwizard,/dropwizard-health/src/main/java/io/dropwizard/health/ScheduledHealthCheck_getType_2.java,0
dropwizard/dropwizard,/dropwizard-health/src/main/java/io/dropwizard/health/Schedule_setDowntimeInterval_5.java,0
dropwizard/dropwizard,/dropwizard-health/src/main/java/io/dropwizard/health/HealthStateView_setType_8.java,0
dropwizard/dropwizard,/dropwizard-health/src/main/java/io/dropwizard/health/DefaultHealthFactory_setEnabled_1.java,0
dropwizard/dropwizard,/dropwizard-health/src/main/java/io/dropwizard/health/Schedule_getSuccessAttempts_8.java,0
dropwizard/dropwizard,/dropwizard-health/src/main/java/io/dropwizard/health/HealthCheckManager_updateCriticalStatus_9.java,0
dropwizard/dropwizard,/dropwizard-health/src/main/java/io/dropwizard/health/HealthStateView_compareTo_14.java,0
dropwizard/dropwizard,/dropwizard-health/src/main/java/io/dropwizard/health/ScheduledHealthCheck_run_7.java,6
dropwizard/dropwizard,/dropwizard-health/src/main/java/io/dropwizard/health/DefaultHealthFactory_getHealthResponseProviderFactory_12.java,0
dropwizard/dropwizard,/dropwizard-health/src/main/java/io/dropwizard/health/Schedule_getFailureAttempts_6.java,0
dropwizard/dropwizard,/dropwizard-health/src/main/java/io/dropwizard/health/DefaultHealthFactory_getShutdownWaitPeriod_8.java,0
dropwizard/dropwizard,/dropwizard-health/src/main/java/io/dropwizard/health/HealthEnvironment_healthChecks_2.java,0
dropwizard/dropwizard,/dropwizard-health/src/main/java/io/dropwizard/health/DelayedShutdownHandler_doStop_2.java,0
dropwizard/dropwizard,/dropwizard-health/src/main/java/io/dropwizard/health/HealthCheckManager_initializeAppHealth_5.java,0
dropwizard/dropwizard,/dropwizard-health/src/main/java/io/dropwizard/health/HealthStateView_toString_13.java,0
dropwizard/dropwizard,/dropwizard-health/src/main/java/io/dropwizard/health/HealthStateView_isHealthy_5.java,0
dropwizard/dropwizard,/dropwizard-health/src/main/java/io/dropwizard/health/State_failure_2.java,1
dropwizard/dropwizard,/dropwizard-health/src/main/java/io/dropwizard/health/HealthCheckScheduler_unschedule_4.java,1
dropwizard/dropwizard,/dropwizard-health/src/main/java/io/dropwizard/health/HealthCheckManager_calculateNumberOfHealthyChecks_6.java,0
